"","day","nitrate","jday","pCO2_atmos","temp","bottomtemp","wind","dNO3","pCO2","DIC","slDON","slDOC","airseaFlux","deltapCO2","TEPC","PON","POC","remin_overconsumption","BML_DIC","BML_NO3","total_C"
"264",264,0,264,388.797686628361,11.8050487280562,9.83754060671354,8.89789394116288,0,505.873330440996,2141.37955031021,0,0,-22959.663477864,-117.194493609166,0,4.52500713146244,29.8650470676521,0,2141.37955031021,11.9998991265897,214137984.896068
"265",265,0,265,388.916894656468,11.7862687203759,9.82189060031326,8.93280486367992,0,504.765677648427,2141.15067249362,0,0,-22889.8697897447,-115.967991020066,0,4.20862368319875,27.7769163091117,0,2141.15067249362,11.9998991265897,214115095.026278
"266",266,0,266,389.03642539789,11.7666585385854,9.80554878215452,8.96781029509631,0,503.645426275149,2140.9225408839,0,0,-22815.1009975614,-114.728531618681,0,3.91468044803382,25.8368909570232,0,2140.9225408839,11.9998991265897,214092279.925281
"267",267,0,267,389.156243238213,11.7462240255761,9.78852002131342,9.00289980547659,0,502.512933615707,2140.69520592208,0,0,-22735.2986675125,-113.476508217817,0,3.64157664112156,24.0344058314023,0,2140.69520592208,11.9998991265897,214069544.626613
"268",268,0,268,389.276312477481,11.7249712698503,9.77080939154188,9.03806293983384,0,501.368561930971,2140.46871858946,0,0,-22650.4080205848,-112.212318692758,0,3.38782534159103,22.3596472545008,0,2140.46871858946,11.9998991265897,214046894.218593
"269",269,0,269,389.396597340836,11.7029066037073,9.75242216975605,9.07328922124473,0,500.212678159009,2140.24313037044,0,0,-22560.3780485397,-110.936365681527,0,3.15204549017247,20.8035002351383,0,2140.24313037044,11.9998991265897,214024333.840544
"270",270,0,270,389.51706198917,11.6800366013567,9.73336383446391,9.10856815397113,0,499.045653623347,2140.01849321419,0,0,-22465.161626074,-109.649056282512,0,2.93295443679387,19.3574992828395,0,2140.01849321419,11.9998991265897,214001868.678918
"271",271,0,271,389.637670529811,11.6563680769596,9.71364006413302,9.14388922658737,0,497.867863739398,2139.79485949517,0,0,-22364.7156187908,-108.350801750229,0,2.72936100164945,18.0137826108863,0,2139.79485949517,11.9998991265897,213979503.963299
"272",272,0,272,389.758387027212,11.6319080825983,9.6932567354986,9.1792419151121,0,496.679687719743,2139.57228197263,0,0,-22259.0009868098,-107.042017189933,0,2.5401590155418,16.7650495025759,0,2139.57228197263,11.9998991265897,213957244.962313
"273",273,0,273,389.879175513662,11.606663906175,9.67221992181252,9.21461568614395,0,495.481508278011,2139.35081374908,0,0,-22147.9828838408,-105.723121250799,0,2.3643213074653,15.604520629271,0,2139.35081374908,11.9998991265897,213935096.979429
"274",274,0,274,390,11.5806430692405,9.65053589103375,9.25,0,494.273711332456,2139.13050822776,0,0,-22031.6307513553,-104.394535818794,0,2.20089410943708,14.5259011222847,0,2139.13050822776,11.9998991265897,213913065.348677
"275",275,0,275,390.120824486338,11.5538533247531,9.62821110396088,9.28538431385604,0,493.056685709278,2138.91141906923,0,0,-21909.9184077782,-103.056685709278,0,2.0489918504996,13.5233462132973,0,2138.91141906923,11.9998991265897,213891155.43027
"276",276,0,276,390.241612972788,11.5263026547684,9.60525221230703,9.3207580848879,0,491.830822846279,2138.69360014708,0,0,-21782.8241324202,-101.709998359941,0,1.90779231362265,12.5914292699095,0,2138.69360014708,11.9998991265897,213869372.606137
"277",277,0,277,390.362329470189,11.4979992680616,9.58166605671802,9.35611077341263,0,490.596516497104,2138.47710550281,0,0,-21650.330743987,-100.354903524316,0,1.77653213092773,11.725112064123,0,2138.47710550281,11.9998991265897,213847722.275393
"278",278,0,278,390.48293801083,11.468951597681,9.55745966473414,9.39143184602887,0,489.354162436667,2138.26198930003,0,0,-21512.4256734484,-98.9918329664773,0,1.65450259425102,10.9197171220567,0,2138.26198930003,11.9998991265897,213826209.84972
"279",279,0,279,390.603402659164,11.4391682984356,9.53264024869633,9.42671077875527,0,488.104158167925,2138.04830577787,0,0,-21369.1010311326,-97.6212201570944,0,1.54104575955733,10.1709020130784,0,2138.04830577787,11.9998991265897,213804840.748689
"280",280,0,280,390.723687522519,11.4086582443166,9.50721520359721,9.46193706016616,0,486.846902630837,2137.83610920385,0,0,-21220.3536678308,-96.243499971673,0,1.43555082512237,9.47463544580766,0,2137.83610920385,11.9998991265897,213783620.395021
"281",281,0,281,390.843756761787,11.3774305258533,9.48119210487773,9.49710019452341,0,485.582795913184,2137.62545382616,0,0,-21066.1852298588,-94.8591083906657,0,1.33745076471912,8.82717504714616,0,2137.62545382616,11.9998991265897,213762554.209791
"282",282,0,282,390.96357460211,11.3454944474041,9.45457870617007,9.5321897049037,0,484.312238964407,2137.41639382536,0,0,-20906.6022077811,-93.4684822026197,0,1.24621919828104,8.22504670865485,0,2137.41639382536,11.9998991265897,213741647.607583
"283",283,0,283,391.083105343532,11.3128595243849,9.42738293698745,9.56719513632008,0,483.035633312198,2137.20898326579,0,0,-20741.6159788423,-92.0720587100879,0,1.16136748367507,7.66502539225544,0,2137.20898326579,11.9998991265897,213720905.991604
"284",284,0,284,391.202313371639,11.2795354804337,9.39961290036145,9.60210605883712,0,481.75338078267,2137.00327604644,0,0,-20571.2428428532,-90.6702754391376,0,1.08244201430459,7.14411729441029,0,2137.00327604644,11.9998991265897,213700334.748761
"285",285,0,285,391.32116316817,11.2455322445133,9.37127687042775,9.63691207067848,0,480.465883223925,2136.79932585167,0,0,-20395.504051536,-89.2635698522856,0,1.00902170828197,6.65954327466103,0,2136.79932585167,11.9998991265897,213679939.24471
"286",286,0,286,391.439619321602,11.210859947953,9.34238328996084,9.67160280132617,0,479.173542234085,2136.59718610155,0,0,-20214.4258311242,-87.8523790659148,0,0.940715675864777,6.20872346070753,0,2136.59718610155,11.9998991265897,213659724.818879
"287",287,0,287,391.557646537694,11.1755289214301,9.31294076785844,9.70616791461044,0,477.876758893299,2136.39690990218,0,0,-20028.0393983078,-86.4371395716973,0,0.877161052743816,5.78926294810918,0,2136.39690990218,11.9998991265897,213639696.77948
"288",288,0,288,391.675209650013,11.1395496918918,9.28295807657649,9.74059711178949,0,476.575933500606,2136.19854999573,0,0,-19836.3809692827,-85.0182869629123,0,0.818020987608215,5.39893851821422,0,2136.19854999573,11.9998991265897,213619860.398511
"289",289,0,289,391.792273630403,11.1029329794184,9.25244414951537,9.77488013461797,0,475.271465315617,2136.00215871063,0,0,-19639.4917619902,-83.596255665604,0,0.762982773195691,5.03568630309156,0,2136.00215871063,11.9998991265897,213600220.906749
"290",290,0,290,391.908803599426,11.0656896940298,9.22140807835819,9.80900676840346,0,473.963752305588,2135.80778791168,0,0,-19437.4179914342,-82.1714786751855,0,0.711756110769018,4.69759033107552,0,2135.80778791168,11.9998991265897,213580783.488758
"291",291,0,291,392.024764836756,11.0278309324343,9.18985911036189,9.84296684504996,0,472.653190897888,2135.61548895028,0,0,-19230.2108581319,-80.7443872984613,0,0.664071498644742,4.3828718910553,0,2135.61548895028,11.9998991265897,213561553.2779
"292",292,0,292,392.140122791518,10.9893679747224,9.15780664560199,9.87675024608749,0,471.340175738066,2135.4253126149,0,0,-19017.9265296284,-79.3154109013102,0,0.619678736040772,4.0898796578691,0,2135.4253126149,11.9998991265897,213542535.35137
"293",293,0,293,392.254843092589,10.9503122810062,9.12526023417186,9.91034690568691,0,470.025099454103,2135.23730908175,0,0,-18800.6261150782,-77.8849766625852,0,0.578345534108045,3.8170805251131,0,2135.23730908175,11.9998991265897,213523734.725255
"294",294,0,294,392.368891558836,10.9106754880047,9.09222957333722,9.94374681365903,0,468.708352426639,2135.05152786571,0,0,-18578.3756329945,-76.45350933405,0,0.539856226570775,3.56305109536711,0,2135.05152786571,11.9998991265897,213505156.349622
"295",295,0,295,392.482234209298,10.8704694055762,9.05872450464683,9.9769400184372,0,467.390322565874,2134.8680177718,0,0,-18351.245972108,-75.021431007038,0,0.504010572922115,3.32646978128596,0,2134.8680177718,11.9998991265897,213486805.10365
"296",296,0,296,392.594837273315,10.8297060132002,9.02475501100018,10.0099166300424,0,466.071395094566,2134.68682684695,0,0,-18119.3128454988,-73.5891608852684,0,0.470622647609803,3.1061094742247,0,2134.68682684695,11.9998991265897,213468685.790804
"297",297,0,297,392.70666720059,10.7883974564077,8.99033121367306,10.0426668230299,0,464.751952338043,2134.50800233236,0,0,-17882.6567378858,-72.1571150647271,0,0.439519809101588,2.90083074007048,0,2134.50800233236,11.9998991265897,213450803.134067
"298",298,0,298,392.81769067118,10.7465560431623,8.95546336930193,10.0751808394169,0,463.432373521267,2134.33159061645,0,0,-17641.362846323,-70.7257063206774,0,0.410541743145084,2.70957550475756,0,2134.33159061645,11.9998991265897,213433161.77122
"299",299,0,299,392.927874605429,10.7041942401935,8.92016186682789,10.1074489915899,0,462.113034572337,2134.15763718845,0,0,-17395.5210143737,-69.2953439011567,0,0.383539574933007,2.53136119455785,0,2134.15763718845,11.9998991265897,213415766.250206
"300",300,0,300,393.037186173823,10.6613246692816,8.88443722440133,10.139461665191,0,460.794307933854,2133.98618659271,0,0,-17145.2256596707,-67.8664333284252,0,0.358375045254345,2.36527529867868,0,2133.98618659271,11.9998991265897,213398621.024546
"301",301,0,301,393.14559280677,10.6179601034976,8.848300086248,10.1712093219827,0,459.476562380793,2133.8172823838,0,0,-16890.5756953039,-66.4393762069697,0,0.334919746056675,2.21047032397406,0,2133.8172823838,11.9998991265897,213381730.448851
"302",302,0,302,393.253062204306,10.574113463397,8.81176121949752,10.2026825026897,0,458.160162846378,2133.65096708247,0,0,-16631.6744447908,-65.0145700396079,0,0.313054411166068,2.06615911369605,0,2133.65096708247,11.9998991265897,213365098.774406
"303",303,0,303,393.359562345719,10.5297978131704,8.77483151097534,10.2338718298176,0,456.845470254693,2133.48728213244,0,0,-16368.6295511249,-63.5924080503862,0,0.292668258210366,1.93161050418842,0,2133.48728213244,11.9998991265897,213348730.144855
"304",304,0,304,393.465061499085,10.4850263567507,8.73752196395895,10.2647680104463,0,455.532841361343,2133.3262678583,0,0,-16101.5528797055,-62.173279015624,0,0.273658378070577,1.80614529526581,0,2133.3262678583,11.9998991265897,213332628.591975
"305",305,0,305,393.569528230731,10.4398124338794,8.69984369489946,10.2953618389998,0,454.22262860127,2133.16796342427,0,0,-15830.5604156292,-60.7575671021847,0,0.255929168444853,1.68913251173603,0,2133.16796342427,11.9998991265897,213316798.031559
"306",306,0,306,393.672931414593,10.3941695161313,8.66180793010942,10.325644199988,0,452.915179944084,2133.01240679418,0,0,-15555.7721552681,-59.3456517133528,0,0.239391808351497,1.57998593511988,0,2133.01240679418,11.9998991265897,213301242.259404
"307",307,0,307,393.775240241494,10.3481112029015,8.6234260024179,10.3556060707234,0,451.610838757182,2132.85963469251,0,0,-15277.3119924002,-57.9379073425889,0,0.223963770622633,1.47816088610938,0,2132.85963469251,11.9998991265897,213285964.947412
"308",308,0,308,393.876424228324,10.3016512173527,8.5847093477939,10.3852385240091,0,450.309943676197,2132.70968256661,0,0,-14995.307599143,-56.5347034347025,0,0.209568369649817,1.38315123968879,0,2132.70968256661,11.9998991265897,213270969.639813
"309",309,0,309,393.976453227118,10.2548034023267,8.54566950193891,10.4145327307989,0,449.012828483001,2132.56258455024,0,0,-14709.8903017671,-55.1364042546772,0,0.196134341837966,1.29448665613058,0,2132.56258455024,11.9998991265897,213256259.749511
"310",310,0,310,394.075297434045,10.2075817162199,8.50631809684992,10.4434799628276,0,447.719821991404,2132.41837342829,0,0,-14421.1949516565,-53.7433687642854,0,0.183595456405482,1.21173001227618,0,2132.41837342829,11.9998991265897,213241838.554559
"311",311,0,311,394.172927398285,10.1600002288243,8.46666685735355,10.4720715952119,0,446.431247940061,2132.27708060293,0,0,-14129.3597916674,-52.3559505060151,0,0.171890154337272,1.13447501862599,0,2132.27708060293,11.9998991265897,213227709.194768
"312",312,0,312,394.269314030801,10.1120731171352,8.42672759761267,10.5002991090201,0,445.147424892917,2132.13873606106,0,0,-13834.5263179908,-50.9744974946323,0,0.160961213454405,1.06234400879907,0,2132.13873606106,11.9998991265897,213213874.66845
"313",313,0,313,394.364428613011,10.0638146611276,8.38651221760634,10.5281540938104,0,443.868666147098,2132.00336834326,0,0,-13536.839137837,-49.5993521162976,0,0.150755437710142,0.994985888886936,0,2132.00336834326,11.9998991265897,213200337.829312
"314",314,0,314,394.458242805344,10.015239239501,8.34603269958418,10.5556282501365,0,442.595279647954,2131.87100451414,0,0,-13236.445823172,-48.2308510349429,0,0.141223368957784,0.932074235121375,0,2131.87100451414,11.9998991265897,213187101.383489
"315",315,0,315,394.550728655681,9.96636132539547,8.30530110449623,10.5827133920209,0,441.327567911414,2131.74167013422,0,0,-12933.4967606795,-46.8693251060701,0,0.13231901956198,0.873305529109066,0,2131.74167013422,11.9998991265897,213174167.886728
"316",316,0,316,394.641858607686,9.91719548207926,8.26432956839938,10.6094014493936,0,440.090515519841,2131.61538923332,0,0,-12628.1449982568,-45.5397868641599,0,0.123999624342338,0.81839752065943,0,2131.61538923332,11.9998991265897,213161539.74173
"317",317,0,317,394.731605509013,9.8677563586097,8.22313029884142,10.6356844704967,0,438.834714355524,2131.49211732435,0,0,-12327.2422071571,-44.1928557478382,0,0.116225410447156,0.767087708951231,0,2131.49211732435,11.9998991265897,213149212.499523
"318",318,0,318,394.819942619403,9.81805868546848,8.18171557122374,10.6615546242537,0,437.585465232364,2131.37194283842,0,0,-12017.49654861,-42.8538597233507,0,0.108959383856258,0.7191319334513,0,2131.37194283842,11.9998991265897,213137195.002974
"319",319,0,319,394.906843618643,9.76811727017264,8.14009772514387,10.6870042026026,0,436.343048340103,2131.25488507365,0,0,-11705.8213055797,-41.5231057206998,0,0.102167131305945,0.674303066619235,0,2131.25488507365,11.9998991265897,213125489.181668
"320",320,0,320,394.992282614414,9.71794699286267,8.09828916071889,10.7120256227927,0,435.107738153274,2131.14096170681,0,0,-11392.3785977169,-40.2008945346312,0,0.0958166365163748,0.632389801008074,0,2131.14096170681,11.9998991265897,213114096.803071
"321",321,0,321,395.076234150004,9.66756280186894,8.05630233489079,10.7366114296439,0,433.879803394397,2131.03018877481,0,0,-11077.3323946964,-38.8875207799824,0,0.0898781096827286,0.593195523906009,0,2131.03018877481,11.9998991265897,213103019.470676
"322",322,0,322,395.15867321189,9.61697970925781,8.01414975771484,10.7607542977679,0,432.659507003806,2130.92258065792,0,0,-10760.8483469587,-37.5832728538022,0,0.0843238292668149,0.556537273160978,0,2130.92258065792,11.9998991265897,213092258.622329
"323",323,0,323,395.239575237198,9.56621278635875,7.97184398863229,10.7844470337508,0,431.447106115312,2130.81815006469,0,0,-10443.0936148164,-36.2884329034217,0,0.0791279951956198,0.522244768291091,0,2130.81815006469,11.9998991265897,213081815.528714
"324",324,0,324,395.318916121012,9.51527715927383,7.92939763272819,10.8076825782964,0,430.242852038324,2130.71690801859,0,0,-10124.2366959998,-35.0032768011262,0,0.0742665926381707,0.490159511411927,0,2130.71690801859,11.9998991265897,213071691.292018
"325",325,0,325,395.396672223565,9.46418800437084,7.8868233369757,10.8304540083297,0,429.046990245678,2130.61886384632,0,0,-9804.44725212709,-33.7280741246664,0,0.0697172655922722,0.460133952908997,0,2130.61886384632,11.9998991265897,213061886.844766
"326",326,0,326,395.472820377276,9.4129605437615,7.84413378646792,10.8527545390595,0,427.859760367286,2130.52402516801,0,0,-9483.89593419169,-32.4630881437213,0,0.0654591995685305,0.432030717152301,0,2130.52402516801,11.9998991265897,213052402.948832
"327",327,0,327,395.547337893658,9.36161004076597,7.80134170063831,10.8745775259997,0,426.681396189228,2130.43239788903,0,0,-9162.75420740495,-31.2085758119515,0,0.0614730127109097,0.405721883892004,0,2130.43239788903,11.9998991265897,213043240.194624
"328",328,0,328,395.620202570072,9.31015179536511,7.75845982947093,10.8959164669497,0,425.51212565851,2130.34398619361,0,0,-8841.19417559759,-29.9647877648522,0,0.0577406547411491,0.381088321291584,0,2130.34398619361,11.9998991265897,213034399.000449
"329",329,0,329,395.69139269635,9.25860113964186,7.71550094970155,10.916765003931,0,424.352170892752,2130.25879254024,0,0,-8519.38840554472,-28.7319683226803,0,0.054245313158975,0.358019066849235,0,2130.25879254024,11.9998991265897,213025879.612043
"330",330,0,330,395.760887061256,9.20697343321298,7.67247786101081,10.937116925082,0,423.201748195324,2130.17681765881,0,0,-8197.50975131344,-27.5103554989744,0,0.0509713261714232,0.336410752731393,0,2130.17681765881,11.9998991265897,213017682.102292
"331",331,0,331,395.82866495881,9.15528405865263,7.62940338221052,10.9569661665088,0,422.061068074787,2130.09806054946,0,0,-7875.73117908273,-26.3001810135314,0,0.0479041018629589,0.316167072295529,0,2130.09806054946,11.9998991265897,213009806.371113
"332",332,0,332,395.89470619446,9.10354841690912,7.58629034742427,10.9763068140918,0,420.930335269635,2130.02251848322,0,0,-7554.2255924112,-25.1016703108248,0,0.0450300431536802,0.29719828481429,0,2130.02251848322,11.9998991265897,213002252.145521
"333",333,0,333,395.95899109109,9.05178192271616,7.54315160226347,10.9951331052479,0,419.809748777135,2129.95018700441,0,0,-7233.16565853212,-23.9150425826758,0,0.042336478125893,0.279420755630894,0,2129.95018700441,11.9998991265897,212995018.979862
"334",334,0,334,396.021500494894,9,7.5,11.0134394306477,0,418.699501886635,2129.8810599347,0,0,-6912.72363562785,-22.7405107955443,0,0.0398115953299534,0.262756529177692,0,2129.8810599347,11.9998991265897,212988106.256226
"335",335,0,335,396.082215781075,8.94821807728384,7.45684839773653,11.0312203358863,0,417.59978221702,2129.81512937892,0,0,-6593.07120147991,-21.5782817221258,0,0.0374443837086539,0.247132932477116,0,2129.81512937892,11.9998991265897,212981513.185025
"336",336,0,336,396.141118859396,8.89645158309087,7.41370965257573,11.0484705231089,0,416.510771758162,2129.75238573259,0,0,-6274.37928368831,-20.4285559770871,0,0.035224576805739,0.232482206917877,0,2129.75238573259,11.9998991265897,212975238.805741
"337",337,0,337,396.198192179572,8.84471594134737,7.37059661778948,11.0651848525891,0,415.432646915912,2129.69281769108,0,0,-5956.81789169354,-19.2915280565155,0,0.0331426009485302,0.218741166260299,0,2129.69281769108,11.9998991265897,212969281.987849
"338",338,0,338,396.253418736499,8.79302656678703,7.32752213898919,11.0813583442604,0,414.36557856101,2129.63641226048,0,0,-5640.55595075202,-18.167386381438,0,0.0311895271172548,0.205850878973882,0,2129.63641226048,11.9998991265897,212963641.431899
"339",339,0,339,396.306782075317,8.74139886035814,7.28449905029845,11.0969861792,0,413.30973208118,2129.58315477004,0,0,-5325.7611382385,-17.0563133446806,0,0.0293570262346354,0.193756373148593,0,2129.58315477004,11.9998991265897,212958315.670761
"340",340,0,340,396.358266296317,8.68984820463489,7.24154017052907,11.1120637010643,0,412.265267436406,2129.53302888632,0,0,-5012.59972232654,-15.9584853610889,0,0.0276373276287287,0.18240636234961,0,2129.53302888632,11.9998991265897,212953303.071038
"341",341,0,341,396.407856059678,8.63838995923403,7.19865829936169,11.126586417477,0,411.232339217457,2129.48601662882,0,0,-4701.23640330903,-14.8740729211397,0,0.0260231804400151,0.1717529909041,0,2129.48601662882,11.9998991265897,212948601.834635
"342",342,0,342,396.455536590033,8.58703945623849,7.15586621353208,11.1405500013667,0,410.21109670707,2129.44209838725,0,0,-4391.83415781804,-13.8032406473922,0,0.024507817760433,0.161751597218858,0,2129.44209838725,11.9998991265897,212944210.000477
"343",343,0,343,396.501293680877,8.53581199562916,7.1131766630243,11.1539502922569,0,409.201683943919,2129.40125294031,0,0,-4084.55408602541,-12.7461473538867,0,0.0230849233075294,0.152360493829694,0,2129.40125294031,11.9998991265897,212940125.446391
"344",344,0,344,396.545113698798,8.48472284072617,7.07060236727181,11.1667832975051,0,408.204239788946,2129.36345747588,0,0,-3779.55526209016,-11.7029461080691,0,0.0217486004512361,0.143540762978158,0,2129.36345747588,11.9998991265897,212936345.891129
"345",345,0,345,396.586983587537,8.43378721364125,7.02815601136771,11.1790451934929,0,407.218897994329,2129.32868761285,0,0,-3476.99458795622,-10.6737842955315,0,0.0204933434240739,0.135256066598888,0,2129.32868761285,11.9998991265897,212932868.896541
"346",346,0,346,396.62689087188,8.38302029074219,6.98585024228516,11.1907323267648,0,406.245787274195,2129.29691742418,0,0,-3177.02665080673,-9.65880368665881,0,0.0193140105579079,0.127472469682192,0,2129.29691742418,11.9998991265897,212929691.86989
"347",347,0,347,396.664823661375,8.33243719813106,6.94369766510921,11.201841215117,0,405.285031377735,2129.26811946148,0,0,-2879.80358411526,-8.65814050585539,0,0.0182057994017905,0.120158276051817,0,2129.26811946148,11.9998991265897,212926812.066306
"348",348,0,348,396.700770653875,8.28205300713733,6.90171083928111,11.2123685486349,0,404.336749163782,2129.2422647809,0,0,-2585.47493269806,-7.67192550240736,0,0.0171642235860117,0.113283875667677,0,2129.2422647809,11.9998991265897,212924226.591373
"349",349,0,349,396.734721138905,8.23188272982736,6.85990227485613,11.2223111906794,0,403.401054677341,2129.2193229703,0,0,-2294.18752167966,-6.70028402346571,0,0.0161850913072816,0.106821602628059,0,2129.2193229703,11.9998991265897,212921932.403852
"350",350,0,350,396.766665000853,8.18194131453152,6.81828442877626,11.2316661788211,0,402.478057227498,2129.19926217776,0,0,-2006.08532970252,-5.7433360885928,0,0.0152644853190572,0.100745603105778,0,2129.19926217776,11.9998991265897,212919926.318522
"351",351,0,351,396.796592721982,8.1322436413903,6.77686970115858,11.2404307257234,0,401.567861466678,2129.18204914124,0,0,-1721.30936639025,-4.80119646582506,0,0.0143987443194479,0.0950317125083564,0,2129.18204914124,11.9998991265897,212918205.009156
"352",352,0,352,396.824495385273,8.08280451792074,6.73567043160062,11.2486022199727,0,400.670567471121,2129.16764921944,0,0,-1439.99755421763,-3.87397474913843,0,0.0135844456369398,0.0896573412038029,0,2129.16764921944,11.9998991265897,212916765.011601
"353",353,0,353,396.850364677072,8.03363867460453,6.69469889550377,11.2561782268567,0,399.786270822468,2129.15602642385,0,0,-1162.28461491164,-2.96177543719563,0,0.0128183891214124,0.0846013682013217,0,2129.15602642385,11.9998991265897,212915602.726987
"354",354,0,354,396.874192889574,7.98476076049899,6.65396730041582,11.2631564890895,0,398.915062690175,2129.14714345182,0,0,-888.301960495504,-2.06469801310323,0,0.0120975821546253,0.0798440422205271,0,2129.14714345182,11.9998991265897,212914714.425026
"355",355,0,355,396.895972923118,7.93618533887239,6.61348778239366,11.2695349274846,0,398.057029914765,2129.1409617207,0,0,-618.177589034118,-1.18283702519096,0,0.0114192257005673,0.0753668896237441,0,2129.1409617207,11.9998991265897,212914096.247437
"356",356,0,356,396.915698288301,7.8879268828648,6.57327240238733,11.2753116415739,0,397.212255091646,2129.13744140299,0,0,-352.035985213895,-0.316282168528176,0,0.0107807013218167,0.0711526287239904,0,2129.13744140299,11.9998991265897,212913744.211452
"357",357,0,357,396.933363107913,7.83999977117574,6.53333314264645,11.2804849101745,0,396.38081665554,2129.13654146241,0,0,-89.9980257918183,0.534881632761085,0,0.010179559093403,0.0671850900164596,0,2129.13654146241,11.9998991265897,212913654.213426
"358",358,0,358,396.948962118686,7.7924182837801,6.49368190315008,11.285053191901,0,395.562788965142,2129.13821969087,0,0,167.819109956318,1.3705741427712,0,0.00961350635060314,0.0634491419139807,0,2129.13821969087,11.9998991265897,212913822.032536
"359",359,0,359,396.962490672866,7.7451965976733,6.45433049806109,11.2890151256251,0,394.758242388235,2129.1424327463,0,0,421.302024804233,2.19071973045124,0,0.00908039721169607,0.0599306215971941,0,2129.1424327463,11.9998991265897,212914243.334561
"360",360,0,360,396.973944739594,7.69834878264733,6.4152906522061,11.2923695308812,0,393.967243386613,2129.14913619127,0,0,670.341182999389,2.99524728625317,0,0.00857822282094508,0.0566162706182375,0,2129.14913619127,11.9998991265897,212914913.675744
"361",361,0,361,396.983320906109,7.65188879709852,6.3765739975821,11.2951154082176,0,393.189854601501,2129.15828453235,0,0,914.83098465688,3.78409013809289,0,0.0081051022610222,0.0534936749227465,0,2129.15828453235,11.9998991265897,212915828.506728
"362",362,0,362,396.990616378763,7.60583048386869,6.33819206989058,11.2972519394949,0,392.426134938258,2129.16983126012,0,0,1154.66983483725,4.5571859678505,0,0.0076592740877389,0.0505512089790767,0,2129.16983126012,11.9998991265897,212916983.176563
"363",363,0,363,396.995828983858,7.56018756612064,6.30015630510053,11.2987784881297,0,391.67613965151,2129.18372888993,0,0,1389.76020761635,5.31447672725369,0,0.00723908844333479,0.0477779837260097,0,2129.18372888993,11.9998991265897,212918372.936771
"364",364,0,364,396.998957168286,7.51497364324925,6.26247803604105,11.2996945992837,0,390.939920429488,2129.19992900312,0,0,1620.00870474078,6.05590855436975,0,0.00684299970771551,0.0451637980709224,0,2129.19992900312,11.9998991265897,212919992.945476
"365",365,0,365,397,7.47020218682959,6.22516848902466,11.3,0,390.217525478193,2129.21838228886,0,0,1845.32610919482,6.78143169009326,0,0.00646955964994155,0.0426990936896142,0,2129.21838228886,11.9998991265897,212921838.271585
"366",366,12,1,397,7.42588653660298,6.18823878050248,11.3,0,389.508999604976,2129.23903858643,0,0,2065.6274334558,7.49100039502446,0,0.00611741104496906,0.0403749128967958,0,2129.23903858643,11.9998991265897,212923903.899018
"367",367,12,2,396.998957168286,7.3820398965024,6.151699913752,11.2996945992837,0,388.814394710318,2129.26185126443,0,0,2281.26560737084,8.18560528968197,0,0.00578528172314608,0.0381828593727641,0,2129.26185126443,11.9998991265897,212926185.164626
"368",368,12,3,396.995828983858,7.3386753307184,6.11556277559867,11.2987784881297,0,388.133760081507,2129.28677321429,0,0,2492.19291807742,8.86519708677901,0,0.00547197902228843,0.0361150615471037,0,2129.28677321429,11.9998991265897,212928677.357544
"369",369,12,4,396.990616378763,7.29580575980653,6.07983813317211,11.2972519394949,0,387.467131544558,2129.31375232617,0,0,2697.90923758661,9.52869743929966,0,0.00517638461431202,0.0341641384544593,0,2129.31375232617,11.9998991265897,212931375.266781
"370",370,12,5,396.983320906109,7.25344395683769,6.04453663069807,11.2951154082176,0,386.814541800059,2129.34273579063,0,0,2898.34460528507,10.1760745787046,0,0.00489744968039388,0.0323231678905996,0,2129.34273579063,11.9998991265897,212934273.611387
"371",371,12,6,396.973944739594,7.21160254359232,6.00966878632694,11.2923695308812,0,386.17602050342,2129.37367014239,0,0,3093.43343831841,10.8073004026887,0,0.00463419041048625,0.0305856567092093,0,2129.37367014239,11.9998991265897,212937367.044825
"372",372,12,7,396.962490672866,7.17029398679978,5.97524498899982,11.2890151256251,0,385.551594343943,2129.40650130432,0,0,3283.11455209951,11.4223503956512,0,0.00438568380472477,0.0289455131111835,0,2129.40650130432,11.9998991265897,212940650.159377
"373",373,12,8,396.948962118686,7.1295305944238,5.94127549535317,11.285053191901,0,384.941287122887,2129.44117463156,0,0,3467.33117577101,12.0212035499796,0,0.00415106375586526,0.0273970207887107,0,2129.44117463156,11.9998991265897,212944117.490553
"374",374,12,9,396.933363107913,7.08932451199533,5.90777042666278,11.2804849101745,0,384.345119830641,2129.47763495581,0,0,3646.03096258746,12.6038422880452,0,0.00392951739336136,0.025934814796185,0,2129.47763495581,11.9998991265897,212947763.521515
"375",375,12,10,396.915698288301,7.04968771899377,5.87473976582814,11.2753116415739,0,383.763110722309,2129.51582662957,0,0,3819.16599521726,13.1702523856035,0,0.00372028167106652,0.024553859029039,0,2129.51582662957,11.9998991265897,212951582.687511
"376",376,12,11,396.895972923118,7.01063202527761,5.84219335439801,11.2695349274846,0,383.195275392582,2129.55569357047,0,0,3986.69278621149,13.7204228957192,0,0.00352264018181612,0.0232494251999864,0,2129.55569357047,11.9998991265897,212955569.380297
"377",377,12,12,396.874192889574,6.97216906756574,5.81014088963811,11.2631564890895,0,382.641626848858,2129.59717930553,0,0,4148.57227341742,14.2543460742597,0,0.00333592018332617,0.0220170732099527,0,2129.59717930553,11.9998991265897,212959717.95257
